celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	gene_ID	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
Noradrenergic neurons	10.5	Elk3	6	-0.0621487859781162	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000008398	ETS	0.758720582360233	0.124	0.005	4.8204818687025e-18	0.695470337428477	0.124	0.012	4.5742839095727e-38
Noradrenergic neurons	10.5	Casz1	9	-0.0688995360685861	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000028977	Others	0.602114476536114	0.345	0.143	9.45645949688176e-09	0.883823397956112	0.345	0.087	1.17793415950544e-37
Noradrenergic neurons	10.5	Tead1	10	-0.112238249192886	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000055320	TEA	0.335502127636941	0.663	0.449	9.56899196042634e-05	1.18150881354818	0.663	0.231	4.93743825707382e-64
Noradrenergic neurons	10.5	Tox	16	-0.183725481467875	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000041272	HMG	0.861292671016388	0.442	0.213	1.94578420906063e-10	0.481207875846426	0.442	0.302	0.00839755744022795
Noradrenergic neurons	10.5	Smad6	8	-0.207262564398237	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000036867	MH1	0.675583467409676	0.12	0.011	3.6333899635453e-13	0.693358885292066	0.12	0.007	7.73287887999726e-53
Noradrenergic neurons	10.5	Bbx	12	-0.25820839003668	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000022641	HMG	0.516838458765454	0.353	0.211	0.0203529160905332	0.852467932148295	0.353	0.141	5.20737214131528e-18
Noradrenergic neurons	10.5	Lrrfip1	9	-0.316721595946708	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000026305	LRRFIP	0.621337909866867	0.185	0.074	0.000906677083497454	0.681322458598478	0.185	0.057	1.03293129616176e-12
Noradrenergic neurons	10.5	Pax3	11	-0.35498915252154	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000004872	PAX	0.617869709307267	0.124	0.031	6.43178546094385e-05	0.657994760050411	0.124	0.033	7.9149121667163e-10
Noradrenergic neurons	10.5	Trps1	11	-0.524214569896737	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000038679	zf-GATA	0.521526398403007	0.414	0.223	8.47534586158495e-06	0.654782809278465	0.414	0.219	1.14357860023662e-10
Noradrenergic neurons	10.5	Mitf	3	-0.648513723484127	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000035158	bHLH	0.533157731101351	0.149	0.019	2.47037250249888e-13	0.550760505975797	0.149	0.021	4.92006236346072e-31
Noradrenergic neurons	10.5	Phox2a	2	-0.657624846564288	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000007946	Homeobox	0.449395329444785	0.185	0.05	1.01276436322021e-07	0.647535010062841	0.185	0.016	9.47157782441285e-62
Noradrenergic neurons	10.5	Zbtb20	11	-0.757558878538338	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000022708	ZBTB	0.50551089952008	0.811	0.7	4.02422033000612e-07	0.506204715972805	0.811	0.739	4.52049914388297e-09
Noradrenergic neurons	10.5	Creb3l2	8	-0.763507786288668	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000038648	TF_bZIP	0.46310434048713	0.129	0.031	1.75873887068555e-05	0.554234981506249	0.129	0.021	1.29009666261012e-21
Noradrenergic neurons	10.5	Tbx2	3	-0.764840028203387	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000000093	T-box	0.519208493466014	0.129	0.012	4.77504255992482e-14	0.484051665389052	0.129	0.02	9.31237729661726e-23
Noradrenergic neurons	10.5	Foxo3	4	-0.851622899854936	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000048756	Fork_head	0.442584933164399	0.161	0.062	0.012510925220641	0.515984522695103	0.161	0.057	4.61745019323128e-07
Noradrenergic neurons	10.5	Zfhx3	14	-0.910817390826442	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000038872	Homeobox	0.528140582908853	0.687	0.472	1.15321501757767e-09	0.367720729302381	0.687	0.467	5.83403264871581e-09
Noradrenergic neurons	10.5	Ncor2	2	-0.91964033032697	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000029478	MYB	0.439992499015493	0.237	0.116	0.020948824758135	0.470114259600924	0.237	0.119	0.000261090172876114
Noradrenergic neurons	10.5	Zfp9	1	-0.954190144598331	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000072623	zf-C2H2	0.433753936262282	0.112	0.028	0.000348813093055147	0.45288671706773	0.112	0.036	1.1517790048389e-05
Noradrenergic neurons	10.5	Jarid2	7	-1.00245836294525	E10.5:Noradrenergic neurons_E9.5:Motor neurons	0.585567010309278	ENSMUSG00000038518	ARID	0.407400568121491	0.47	0.325	0.0276924775352836	0.450580474572082	0.47	0.336	0.00051409461181597
Olfactory sensory neurons	10.5	Myt1l	8	3.50056021625393	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000061911	zf-C2HC	3.13067883511352	0.698	0.017	1.41630640774216e-125	2.82401865581702	0.698	0.088	2.45213760522709e-152
Olfactory sensory neurons	10.5	Lhx2	7	1.65770065013433	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000000247	Homeobox	1.91939549531816	0.645	0.008	5.07643492001296e-120	1.91901048725459	0.645	0.008	0
Olfactory sensory neurons	10.5	Nfib	12	0.726865215547928	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000008575	CTF/NFI	1.37525835215175	0.527	0.119	6.83291589377972e-32	1.3995581225014	0.527	0.148	1.54472718005288e-38
Olfactory sensory neurons	10.5	Aff3	18	0.559552200290204	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000037138	AF-4	1.22461016617784	0.87	0.5	3.30366197770051e-35	1.35484891213658	0.87	0.45	1.29030665662616e-49
Olfactory sensory neurons	10.5	Tshz1	14	0.411019059108777	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000046982	zf-C2H2	1.24186107508765	0.485	0.104	1.50855456684991e-30	1.17611923352665	0.485	0.158	5.41664346434389e-29
Olfactory sensory neurons	10.5	Ncoa1	12	0.305926205710581	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000020647	bHLH	1.24673624077896	0.657	0.239	7.41217984777486e-28	1.0564114745461	0.657	0.341	2.5035208780092e-21
Olfactory sensory neurons	10.5	Ebf2	13	0.0535354983255774	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000022053	COE	1.02411136767786	0.959	0.727	4.94365555682207e-37	0.98470708808172	0.959	0.758	1.02816387015388e-40
Olfactory sensory neurons	10.5	Klf12	14	-0.0147534264526489	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000072294	zf-C2H2	1.08079132835302	0.657	0.301	2.60198958211726e-20	0.857644876373877	0.657	0.377	8.69457529068652e-16
Olfactory sensory neurons	10.5	Uncx	4	-0.0812650572926075	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000029546	Homeobox	0.931644303675664	0.231	0.002	1.81621476875686e-38	0.922066839995057	0.231	0.003	4.39778364962186e-146
Olfactory sensory neurons	10.5	Zfp608	10	-0.168699259757208	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000052713	Others	0.782052738414497	0.769	0.457	8.25704550786478e-15	0.963959713811278	0.769	0.422	1.18803114617996e-24
Olfactory sensory neurons	10.5	Fezf1	3	-0.224878408310234	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000029697	zf-C2H2	0.83052596627336	0.142	0.002	4.13620652683289e-21	0.857731209977355	0.142	0	5.73969938780906e-122
Olfactory sensory neurons	10.5	Emx2	5	-0.320223763882547	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000043969	Homeobox	0.794631236400646	0.201	0.001	4.62629644008477e-34	0.786253043270709	0.201	0.002	1.38457316705046e-134
Olfactory sensory neurons	10.5	Lcorl	4	-0.331854305647004	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000015882	HTH	0.775971199685416	0.775	0.524	2.68663663048685e-12	0.79068499030463	0.775	0.545	6.45909275943435e-15
Olfactory sensory neurons	10.5	Tshz3	10	-0.465353017523707	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000021217	zf-C2H2	0.729211271119787	0.231	0.036	8.99738387130782e-16	0.687382632748289	0.231	0.051	4.04130576536429e-19
Olfactory sensory neurons	10.5	Arid5b	9	-0.529244827740332	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000019947	ARID	0.671514937874935	0.189	0.065	0.0036130271745952	0.670464527138168	0.189	0.082	0.013693029769955
Olfactory sensory neurons	10.5	Mxi1	5	-0.561249501901647	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000025025	bHLH	0.739560598464076	0.391	0.139	6.98022643293884e-11	0.572716427539758	0.391	0.217	9.6111231902307e-05
Olfactory sensory neurons	10.5	Pbx1	21	-0.562872667567275	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000052534	Homeobox	0.681515323672636	0.905	0.699	1.91206470540851e-17	0.624387823271628	0.905	0.759	5.81835283698584e-18
Olfactory sensory neurons	10.5	Ebf3	15	-0.599555624929129	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000010476	COE	0.729426108366756	0.828	0.514	7.39068646817735e-16	0.540051878498072	0.828	0.628	6.09386250789695e-10
Olfactory sensory neurons	10.5	St18	11	-0.660819948175698	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000033740	zf-C2HC	0.513003306859962	0.598	0.342	7.85902411955703e-06	0.672177577296578	0.598	0.347	2.35069489628898e-10
Olfactory sensory neurons	10.5	Mbd2	3	-0.756366295214833	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000024513	MBD	0.524511917209999	0.278	0.105	8.5032084395004e-05	0.556827719906604	0.278	0.131	0.000321034284675401
Olfactory sensory neurons	10.5	Foxo6	2	-0.930317383986505	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000052135	Fork_head	0.494079288094725	0.101	0.008	1.67864120100434e-08	0.394140448549459	0.101	0.026	0.000402757338405944
Olfactory sensory neurons	10.5	Foxp1	16	-1.00770555698995	E10.5:Olfactory sensory neurons_E9.5:Neural crest (PNS neurons)	0.344728485233407	ENSMUSG00000030067	Fork_head	0.348196479480416	0.793	0.576	0.00275685434130931	0.443632072692252	0.793	0.615	9.54853960447831e-06
Olfactory sensory neurons	10.5	Nfib	12	2.60182532044285	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000008575	CTF/NFI	2.29743847393251	0.527	0.024	2.6305700036557e-160	1.6866905833851	0.527	0.087	2.51658526488092e-88
Olfactory sensory neurons	10.5	Myt1l	8	2.37397201514704	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000061911	zf-C2HC	2.08030556823183	0.698	0.195	2.41233607038395e-64	1.67420023297367	0.698	0.295	3.60643958995808e-44
Olfactory sensory neurons	10.5	Lhx2	7	1.85522592278576	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000000247	Homeobox	1.85292638491181	0.645	0.015	7.89563326240567e-250	1.45306737390134	0.645	0.073	2.01954195314848e-166
Olfactory sensory neurons	10.5	Bcl11b	5	1.48483554553884	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000048251	zf-C2H2	1.74843675046283	0.266	0.002	2.88688676022438e-119	1.2534105913902	0.266	0.056	3.34985602079146e-28
Olfactory sensory neurons	10.5	Nfia	17	0.572147818428366	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000028565	CTF/NFI	1.36508098139906	0.302	0.052	5.72388258319404e-32	0.852294229964907	0.302	0.124	2.53520400617849e-08
Olfactory sensory neurons	10.5	Neurod1	7	0.262792864070872	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000034701	bHLH	0.830249072430777	0.325	0.133	1.86806087536592e-08	1.00859543782814	0.325	0.082	4.28204184757521e-26
Olfactory sensory neurons	10.5	Ncoa1	12	0.20770918468169	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000020647	bHLH	0.974359087067774	0.657	0.315	4.8960720025173e-20	0.863665103184507	0.657	0.331	1.02395001692756e-18
Olfactory sensory neurons	10.5	Lcorl	4	0.116078795857786	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000015882	HTH	0.808028643992427	0.775	0.508	8.00000538121405e-16	0.915673837436908	0.775	0.441	8.3500598237629e-24
Olfactory sensory neurons	10.5	Bach2	12	0.0372846812350102	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000040270	TF_bZIP	1.04162372437581	0.686	0.424	3.43938794208157e-19	0.688542498126389	0.686	0.499	1.73583782656105e-09
Olfactory sensory neurons	10.5	Fezf1	3	0.0349410021067589	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000029697	zf-C2H2	0.851616175828127	0.142	0.001	6.9097120828993e-61	0.823952681081252	0.142	0.003	7.01650301656869e-169
Olfactory sensory neurons	10.5	Mbd2	3	0.00973123179896801	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000024513	MBD	0.885002202831917	0.278	0.037	4.64640769177875e-37	0.781131426953629	0.278	0.053	5.80195397919708e-33
Olfactory sensory neurons	10.5	Tshz1	14	-0.061912417477436	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000046982	zf-C2H2	0.942442222739088	0.485	0.179	1.70924344977793e-19	0.686462354747499	0.485	0.211	5.48462307484696e-14
Olfactory sensory neurons	10.5	Emx2	5	-0.147523051010752	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000043969	Homeobox	0.788773942435697	0.201	0.001	5.64852147995014e-94	0.73380203295896	0.201	0.009	4.5808317298315e-125
Olfactory sensory neurons	10.5	Aff3	18	-0.185273897869909	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000037138	AF-4	0.732613305141641	0.87	0.635	7.55505327683066e-18	0.746303198458649	0.87	0.616	5.24962134596087e-20
Olfactory sensory neurons	10.5	Six1	8	-0.269289606516515	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000051367	Homeobox	0.712342342321694	0.101	0.002	1.33559477125299e-37	0.698538868531645	0.101	0.003	2.05313383719516e-96
Olfactory sensory neurons	10.5	Klf12	14	-0.300895568837301	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000072294	zf-C2H2	0.841364853859128	0.657	0.327	2.54638437837835e-18	0.581935242837055	0.657	0.374	2.67502085740844e-11
Olfactory sensory neurons	10.5	Zfp385a	1	-0.348293179060572	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000000552	zf-C2H2	0.664520889682578	0.13	0.019	2.37538635231743e-13	0.67438334620895	0.13	0.018	2.45734754074756e-22
Olfactory sensory neurons	10.5	Ebf2	13	-0.424094244442336	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000022053	COE	0.55263438531738	0.959	0.794	1.0165071785336e-15	0.698849516966302	0.959	0.649	3.99671530610449e-26
Olfactory sensory neurons	10.5	Uncx	4	-0.425938062749854	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000029546	Homeobox	0.769253572508813	0.231	0.028	1.36832357790181e-32	0.541120643138226	0.231	0.059	9.61059322432791e-16
Olfactory sensory neurons	10.5	St18	11	-0.507311388581479	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000033740	zf-C2HC	0.960063715106176	0.598	0.203	2.70794740010655e-29	0.342956707703959	0.598	0.338	1.92037245763828e-06
Olfactory sensory neurons	10.5	Zhx2	4	-0.579625032832833	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000071757	Homeobox	0.516780028867474	0.166	0.065	0.0109044077348009	0.60922117722725	0.166	0.037	2.88250796688799e-14
Olfactory sensory neurons	10.5	Foxo6	2	-0.671290284973335	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000052135	Fork_head	0.522910963751351	0.101	0.003	1.40629354244163e-31	0.536718380210253	0.101	0.002	1.87840988337503e-147
Olfactory sensory neurons	10.5	Mxi1	5	-0.740389486109981	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000025025	bHLH	0.671006988909385	0.391	0.17	2.68615619687635e-09	0.37850191268038	0.391	0.225	0.0163158920345731
Olfactory sensory neurons	10.5	Ebf1	16	-0.778237580369592	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000057098	COE	0.687829820572756	0.893	0.564	1.97746526691404e-20	0.338250110609088	0.893	0.634	1.57862223052572e-07
Olfactory sensory neurons	10.5	Mef2d	1	-1.00777350687397	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000001419	SRF	0.384332036981792	0.154	0.047	0.000118097884453156	0.386849801015291	0.154	0.042	4.400542302474e-08
Olfactory sensory neurons	10.5	Jarid2	7	-1.01616310263899	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000038518	ARID	0.407841730072651	0.533	0.333	0.00394666320275428	0.363649360372433	0.533	0.322	0.00204166936111297
Olfactory sensory neurons	10.5	Klf7	16	-1.03875466329089	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000025959	zf-C2H2	0.276167377092977	0.615	0.346	8.18194343944683e-05	0.441916051359802	0.615	0.318	6.76376893253039e-10
Olfactory sensory neurons	10.5	Ebf3	15	-1.05377930845819	E10.5:Olfactory sensory neurons_E9.5:Neuron progenitor cells	0.494696665327441	ENSMUSG00000010476	COE	0.304017172799682	0.828	0.598	0.000302010704948606	0.410655171392961	0.828	0.562	7.92400732339678e-09
Spinal cord excitatory neurons	10.5	Sim1	6	2.93299195472584	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000019913	bHLH	1.03246003399569	0.203	0.065	1.90777861636413e-49	1.57638832611053	0.203	0.02	0
Spinal cord excitatory neurons	10.5	Pou2f2	5	2.09098927591565	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000008496	Pou	1.75712248086247	0.371	0.038	6.83649667146353e-198	0.474340617558394	0.371	0.245	5.70311335965206e-85
Spinal cord excitatory neurons	10.5	Lmx1b	3	1.56359160153874	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000038765	Homeobox	0.799087267167116	0.158	0.045	7.3669458815693e-40	0.980940551112484	0.158	0.02	0
Spinal cord excitatory neurons	10.5	Zfhx4	17	1.48497839876286	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000025255	Homeobox	1.17020349966185	0.604	0.301	5.07804462588558e-180	0.620810518564227	0.604	0.409	1.04885870417246e-217
Spinal cord excitatory neurons	10.5	Cux2	8	1.23727272251877	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000042589	CUT	1.06617501756585	0.268	0.048	2.72059532966525e-106	0.565501623274425	0.268	0.12	7.13842631607925e-168
Spinal cord excitatory neurons	10.5	Ebf1	16	1.23505219854168	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000057098	COE	0.876825007745639	0.925	0.564	0	0.724724883831089	0.925	0.56	0
Spinal cord excitatory neurons	10.5	Esrrg	7	0.917921445761712	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000026610	ESR-like	0.901075666337115	0.256	0.074	6.10371171076663e-73	0.520458406259288	0.256	0.118	1.80310270737161e-144
Spinal cord excitatory neurons	10.5	Tshz2	17	0.732637223722241	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000047907	zf-C2H2	0.867926368247155	0.332	0.144	9.14888569145915e-68	0.441226028009567	0.332	0.197	1.17343963402845e-102
Spinal cord excitatory neurons	10.5	Nhlh2	2	0.570314929743653	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000048540	bHLH	0.74589433106515	0.231	0.055	1.07707727655215e-73	0.450639940675637	0.231	0.102	8.1607062593445e-142
Spinal cord excitatory neurons	10.5	Rora	9	0.356172750914941	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000032238	THR-like	0.570591188714483	0.492	0.431	1.06713902876089e-12	0.475192537277895	0.492	0.38	5.72915827993073e-62
Spinal cord excitatory neurons	10.5	Bnc2	13	0.348884364127109	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000028487	zf-C2H2	0.599109487455403	0.121	0.056	1.19283270565131e-14	0.446795877746362	0.121	0.065	4.6894150728766e-43
Spinal cord excitatory neurons	10.5	Tfap2a	10	0.177525728236067	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000021359	AP-2	0.480157293191736	0.115	0.049	5.75451442829289e-16	0.448364417797306	0.115	0.04	1.23681385652597e-100
Spinal cord excitatory neurons	10.5	Zfhx3	14	0.0835263257981029	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000038872	Homeobox	0.673083546702386	0.497	0.357	2.18280137772668e-49	0.230370734778062	0.497	0.431	8.80946888867063e-22
Spinal cord excitatory neurons	10.5	Uncx	4	0.0760185564426104	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000029546	Homeobox	0.509575252618012	0.122	0.028	9.34565174083023e-35	0.364625474787122	0.122	0.044	2.25956335746847e-103
Spinal cord excitatory neurons	10.5	Myt1l	8	0.044908532622404	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000061911	zf-C2HC	0.624332696771997	0.428	0.195	6.249591335656e-80	0.24932544722352	0.428	0.263	2.0808764278426e-104
Spinal cord excitatory neurons	10.5	Pou4f1	4	0.00208841853900754	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000048349	Pou	0.2529112992248	0.134	0.088	0.000195332414201006	0.539369505817783	0.134	0.042	1.70040843822049e-141
Spinal cord excitatory neurons	10.5	Hoxc6	11	-0.0498873884199849	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000001661	Homeobox	0.662525120977627	0.133	0.039	7.68891128962332e-32	0.162036238436952	0.133	0.103	4.57825587384649e-06
Spinal cord excitatory neurons	10.5	Jazf1	10	-0.0933984385344057	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000063568	zf-C2H2	0.540847921419317	0.182	0.073	3.54163789056684e-31	0.239975087255031	0.182	0.114	1.78298087258039e-37
Spinal cord excitatory neurons	10.5	Hivep2	12	-0.19520919846552	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000015501	zf-C2H2	0.441194465073607	0.254	0.127	1.1529433254731e-32	0.265472466869116	0.254	0.154	7.04526046524213e-63
Spinal cord excitatory neurons	10.5	Camta1	8	-0.242855475793678	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000014592	CG-1	0.43258054263701	0.442	0.318	8.60844556461078e-27	0.245173542316402	0.442	0.342	3.08545099828182e-39
Spinal cord excitatory neurons	10.5	Tshz1	14	-0.322885327424917	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000046982	zf-C2H2	0.422521415041534	0.256	0.179	3.66726663250231e-11	0.2073403383018	0.256	0.202	9.8537957524644e-15
Spinal cord excitatory neurons	10.5	Hoxc4	14	-0.328284551776451	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000075394	Homeobox	0.464370969987694	0.135	0.055	8.86892151456118e-22	0.168737309464251	0.135	0.092	1.21795586637947e-16
Spinal cord excitatory neurons	10.5	Tshz3	10	-0.385903502312901	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000021217	zf-C2H2	0.292753554126675	0.192	0.128	2.15559292745068e-08	0.28083732679635	0.192	0.11	3.38207915556363e-55
Spinal cord excitatory neurons	10.5	Nr2f1	10	-0.424130818136627	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000069171	RXR-like	0.364782336370092	0.297	0.202	1.07744009784835e-15	0.197634889174202	0.297	0.223	1.31245249090194e-25
Spinal cord excitatory neurons	10.5	Lhx5	4	-0.484245990750545	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000029595	Homeobox	0.378140180585697	0.121	0.048	4.64907981261627e-19	0.151487718878091	0.121	0.081	1.14055754988917e-16
Spinal cord excitatory neurons	10.5	Zfp618	7	-0.493422026425952	E10.5:Spinal cord excitatory neurons_E9.5:Neuron progenitor cells	0.923650076548509	ENSMUSG00000028358	zf-C2H2	0.34576864312062	0.412	0.286	9.7724824776062e-25	0.173613104962772	0.412	0.328	2.24733882032578e-24
