celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
eye primordium	hpfS14	foxn4	5	1.5914276724309	S14:eye primordium_S13:neural plate anterior	0.988326848249027	Fork_head	0.627657170083594	0.571	0.15	2.52463205057814e-40	1.30149893140944	0.571	0.078	1.18588508171392e-43
eye primordium	hpfS14	six6	1	1.08801241453238	S14:eye primordium_S13:neural plate anterior	0.988326848249027	Homeobox	0.659329055556478	0.381	0.034	4.25007239967404e-61	0.869809124497422	0.381	0.055	2.95338922663417e-25
eye primordium	hpfS14	hes1	6	0.643599773257817	S14:eye primordium_S13:neural plate anterior	0.988326848249027	bHLH	0.80904239864756	0.696	0.179	2.98108097766047e-55	0.291833156178974	0.696	0.422	1.89593771331564e-07
eye primordium	hpfS14	myb	4	0.633533569903137	S14:eye primordium_S13:neural plate anterior	0.988326848249027	MYB	0.504530632836514	0.312	0.05	1.03213553787265e-33	0.77663760891946	0.312	0.048	5.82715620976196e-18
eye primordium	hpfS14	tbx3	3	0.493541809170895	S14:eye primordium_S13:neural plate anterior	0.988326848249027	T-box	0.460048234525953	0.357	0.087	1.32406339461892e-25	0.742764177824091	0.357	0.05	3.14372514323275e-21
eye primordium	hpfS14	rax	3	0.458161414773294	S14:eye primordium_S13:neural plate anterior	0.988326848249027	Homeobox	0.124467492481485	0.869	0.48	2.71863947384558e-06	1.25867675042825	0.869	0.248	1.77554363008631e-58
eye primordium	hpfS14	id3	4	0.185629691985851	S14:eye primordium_S13:neural plate anterior	0.988326848249027	bHLH	0.549323081113518	0.932	0.602	2.32662186799574e-29	0.365685896156911	0.932	0.728	2.43504705993081e-10
eye primordium	hpfS14	nr2f1	2	-0.0876101258730414	S14:eye primordium_S13:neural plate anterior	0.988326848249027	RXR-like	0.409845854941863	0.238	0.03	9.98018997892659e-30	0.38471722683069	0.238	0.102	0.0159663395612788
eye primordium	hpfS14	zfp36l1	2	-0.175720983774175	S14:eye primordium_S13:neural plate anterior	0.988326848249027	zf-CCCH	0.326680929288255	0.44	0.138	5.83369130624961e-21	0.452606483176878	0.44	0.24	2.99251730832662e-05
eye primordium	hpfS14	zeb1	7	-0.498650701105374	S14:eye primordium_S13:neural plate anterior	0.988326848249027	zf-C2H2	0.229650834328836	0.56	0.228	1.29582235724816e-14	0.365443485335677	0.56	0.302	6.821113883323e-07
eye primordium	hpfS14	tfdp2	2	-0.66435119166824	S14:eye primordium_S13:neural plate anterior	0.988326848249027	E2F	0.147508240751267	0.375	0.122	2.34922304280055e-15	0.373038352381114	0.375	0.178	2.8586897188776e-05
eye primordium	hpfS14	atf4	7	-0.705815838833156	S14:eye primordium_S13:neural plate anterior	0.988326848249027	TF_bZIP	0.242003053934771	0.774	0.393	6.68430399075715e-11	0.188896582585343	0.774	0.542	0.00641846266751777
eye primordium	hpfS14	elf2	2	-0.896584907979607	S14:eye primordium_S13:neural plate anterior	0.988326848249027	ETS	0.143923463011665	0.402	0.111	2.76594007308924e-22	0.203315953903752	0.402	0.212	0.00300236437424647
eye primordium	hpfS14	meis1	1	-0.931103089216165	S14:eye primordium_S13:neural plate anterior	0.988326848249027	Homeobox	0.191986338261568	0.116	0.01	2.38862490360022e-16	0.099507241578557	0.116	0.025	0.0254274528311838
eye primordium	hpfS14	foxn3	1	-1.13406950760453	S14:eye primordium_S13:neural plate anterior	0.988326848249027	Fork_head	0.00649524538008062	0.315	0.135	9.97031536607751e-06	0.246057247243432	0.315	0.152	0.011482267977935
hatching gland	hpfS14	klf17	6	0.707106781186548	S14:hatching gland_S13:goblet cell	0.537986270022883	zf-C2H2	1.28882330109301	0.889	0.121	1.22442534078088e-12	1.75555929084328	0.889	0.245	2.49881053065267e-06
hatching gland	hpfS14	dlx6	2	-0.707106781186547	S14:hatching gland_S13:goblet cell	0.537986270022883	Homeobox	1.21186515495918	0.741	0.029	2.04841671101453e-19	1.34836111397168	0.741	0.151	0.000217982706869602
intermediate mesoderm	hpfS14	nr2f5	4	0	S14:intermediate mesoderm_S13:involuted ventral mesoderm	0.818533121389685	RXR-like	0.475679684607993	0.21	0.044	1.77737817935089e-08	0.657339646113767	0.21	0.055	8.91285122900546e-13
intermediate mesoderm	hpfS14	nr2f2	3	0	S14:intermediate mesoderm_S13:involuted ventral mesoderm	0.818533121389685	RXR-like	0.492221151867189	0.174	0.027	3.22640725979621e-08	0.568879410933382	0.174	0.091	0.0446186757659002
lateral plate mesoderm	hpfS14	hand1	2	2.29647157426996	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	bHLH	1.343628171105	0.91	0.177	1.68554621292491e-78	2.29173687454441	0.91	0.182	3.69679358408963e-177
lateral plate mesoderm	hpfS14	tal1	5	1.00829853573085	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	bHLH	0.998086889560621	0.345	0.052	1.41572343449025e-20	1.33901540415354	0.345	0.082	2.7037909036804e-33
lateral plate mesoderm	hpfS14	msx1	4	0.957154140245775	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Homeobox	0.917599233863245	0.434	0.064	7.39116974017531e-28	1.41296272028249	0.434	0.05	2.0830573707098e-67
lateral plate mesoderm	hpfS14	gata5	4	0.830630342976847	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	zf-GATA	0.936986453748685	0.465	0.054	5.53544955696581e-34	1.2301168024082	0.465	0.086	1.26303395542484e-57
lateral plate mesoderm	hpfS14	cebpd	5	0.746159131989458	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	TF_bZIP	0.797711799444431	0.41	0.064	6.03673663928341e-25	1.3628623361983	0.41	0.06	1.16140646220404e-56
lateral plate mesoderm	hpfS14	tbx3	3	0.0684541594290486	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	T-box	0.617254679143253	0.284	0.047	1.13310587410518e-14	0.859408906169502	0.284	0.05	1.07297727472559e-30
lateral plate mesoderm	hpfS14	hoxc5	1	0.0113221798292539	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Homeobox	0.783234242157824	0.19	0.015	3.59705059290181e-12	0.513643422696342	0.19	0.093	0.00159073223750157
lateral plate mesoderm	hpfS14	nme2	4	-0.433800117009192	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Others	0.590480829132449	0.782	0.3	1.30194981599156e-22	0.307231004003435	0.782	0.638	3.26823429908169e-07
lateral plate mesoderm	hpfS14	foxf1	1	-0.474156153425014	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Fork_head	0.330757219840588	0.146	0.032	0.000330508766920857	0.694049743395392	0.146	0.022	1.07823874889534e-14
lateral plate mesoderm	hpfS14	smad6	2	-0.511797600743635	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	MH1	0.471726457267615	0.177	0.015	1.01381992571263e-10	0.413319701422088	0.177	0.073	2.07475701388589e-05
lateral plate mesoderm	hpfS14	smad6	2	-0.511797600743635	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	MH1	0.471726457267615	0.177	0.015	1.01381992571263e-10	0.413319701422088	0.177	0.073	2.07475701388589e-05
lateral plate mesoderm	hpfS14	foxh1	2	-0.729853596836483	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Fork_head	0.318692022164764	0.148	0.029	8.99446457102113e-05	0.410315732164759	0.148	0.055	9.81095093652217e-05
lateral plate mesoderm	hpfS14	foxh1	2	-0.729853596836483	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Fork_head	0.318692022164764	0.148	0.029	8.99446457102113e-05	0.410315732164759	0.148	0.055	9.81095093652217e-05
lateral plate mesoderm	hpfS14	mycn	6	-0.781624604016036	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	bHLH	0.296021128492392	0.323	0.096	4.86101721563266e-09	0.386730720693184	0.323	0.195	0.000198753054071077
lateral plate mesoderm	hpfS14	hoxc6	4	-0.882798025068397	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	Homeobox	0.210628649575284	0.164	0.037	7.61260282402141e-05	0.409422515922179	0.164	0.065	3.47601942385054e-05
lateral plate mesoderm	hpfS14	tbx2	4	-0.98649540437242	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	T-box	0.21381487488022	0.105	0.017	0.00413635509667105	0.28083003556121	0.105	0.025	6.15317353833554e-06
lateral plate mesoderm	hpfS14	id2	9	-1.11796456300001	S14:lateral plate mesoderm_S13:involuted ventral mesoderm	0.92233926128591	bHLH	0.147859575065718	0.478	0.182	1.55827939226981e-08	0.234972579317915	0.478	0.323	0.000502148056657852
migrating myeloid progenitor	hpfS14	spib	1	3.31350806405968	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	ETS	1.46041248161833	0.892	0.054	2.35788337542999e-60	2.58132088082552	0.892	0.014	3.96810987075785e-218
migrating myeloid progenitor	hpfS14	fli1	4	2.90632541381391	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	ETS	1.75448862750756	0.72	0.012	1.22604681198386e-62	1.79857866072138	0.72	0.029	6.10123884772843e-132
migrating myeloid progenitor	hpfS14	xbp1	4	2.19756010731924	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	1.37512020063528	0.796	0.032	1.83837965403235e-59	1.56048087307671	0.796	0.06	3.47663731933941e-106
migrating myeloid progenitor	hpfS14	cebpb	1	1.38634387355216	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	1.08291207611449	0.484	0.007	1.01891630156402e-39	1.10882538783034	0.484	0.032	2.40426400547971e-65
migrating myeloid progenitor	hpfS14	zfp36	1	0.860772508317357	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-CCCH	0.836131757518152	0.344	0.005	6.57892826660647e-27	0.888702291086479	0.344	0.01	2.40998152162033e-66
migrating myeloid progenitor	hpfS14	tal1	5	0.37622054953305	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	bHLH	0.800264767709399	0.548	0.052	6.95490863380624e-27	0.44397396084778	0.548	0.157	3.09008063314136e-13
migrating myeloid progenitor	hpfS14	nfil3	1	0.332129587925343	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.586159559270336	0.409	0.02	7.26546061807651e-26	0.669500057452464	0.409	0.051	7.78756220191951e-33
migrating myeloid progenitor	hpfS14	mafk	2	0.198863896322703	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.586935019744709	0.28	0.005	1.45003592433141e-20	0.533763912052436	0.28	0.056	8.68107371366046e-12
migrating myeloid progenitor	hpfS14	blzf1	1	0.198444895894675	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Others	0.60042058934545	0.419	0.025	8.52115870544028e-25	0.51632710239141	0.419	0.106	8.99800489826887e-14
migrating myeloid progenitor	hpfS14	hhex	3	0.0836292248249192	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Homeobox	0.477187538619442	0.237	0.005	1.98406742583557e-16	0.555694150672455	0.237	0.006	1.55818878708368e-45
migrating myeloid progenitor	hpfS14	rbpj	2	0.0736098702926944	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	CSL	0.526649398452026	0.29	0.002	5.38014324430092e-23	0.483162544479947	0.29	0.032	1.19745758904467e-24
migrating myeloid progenitor	hpfS14	foxo3	1	0.0658366105979381	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Fork_head	0.630499378134841	0.29	0.002	5.38014324430092e-23	0.344287246690995	0.29	0.114	0.0306883574766174
migrating myeloid progenitor	hpfS14	junb	2	0.0233618350395232	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.51606406159419	0.215	0	3.97439080349142e-17	0.445706135898811	0.215	0.016	1.24760429306499e-23
migrating myeloid progenitor	hpfS14	lyl1	2	-0.0421897850488948	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	bHLH	0.450374572428084	0.226	0.002	1.01074727099548e-16	0.462293058712716	0.226	0.004	8.02553772189169e-49
migrating myeloid progenitor	hpfS14	lhx9	2	-0.164084978336437	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Homeobox	0.473281695534296	0.204	0	4.32457628384606e-16	0.310133873531604	0.204	0.064	0.0176685736772282
migrating myeloid progenitor	hpfS14	tox4	3	-0.236366996176627	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	HMG	0.35953772000017	0.344	0.042	8.46846054462749e-13	0.38053959322051	0.344	0.122	0.000206214666118342
migrating myeloid progenitor	hpfS14	prdm2	1	-0.24029478757748	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-C2H2	0.356904399085505	0.355	0.027	4.94602528062116e-18	0.379889966748022	0.355	0.094	2.13399870072984e-09
migrating myeloid progenitor	hpfS14	tfb1m	1	-0.308144691140448	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Others	0.294170764251782	0.312	0.025	3.74456419508839e-15	0.390423827529166	0.312	0.058	4.85046523935074e-14
migrating myeloid progenitor	hpfS14	nfxl1	1	-0.315779745556843	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-NF-X1	0.35432621416747	0.204	0.002	1.16103688280779e-14	0.306812404248685	0.204	0.021	1.03391475002905e-16
migrating myeloid progenitor	hpfS14	fos	2	-0.433070035856487	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.34136591675346	0.129	0	6.30478837880681e-09	0.204559283641701	0.129	0.03	0.0257664761647124
migrating myeloid progenitor	hpfS14	ovol2	3	-0.435795628278704	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-C2H2	0.257261843377374	0.172	0.007	2.98389794532154e-09	0.307907145762813	0.172	0.017	1.50954614880683e-14
migrating myeloid progenitor	hpfS14	cebpd	5	-0.441668933544243	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.353136029111328	0.452	0.064	1.82159751656652e-15	0.181015173720801	0.452	0.176	0.000292214114847636
migrating myeloid progenitor	hpfS14	csrnp1	1	-0.441874486154836	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	CSRNP_N	0.261091180169415	0.161	0.012	1.85710370024478e-06	0.296929211467714	0.161	0.028	1.22358236874087e-06
migrating myeloid progenitor	hpfS14	atf6	1	-0.516156507655149	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.306485737726126	0.204	0.007	3.31954122768677e-12	0.164546627381265	0.204	0.058	0.00199244010112212
migrating myeloid progenitor	hpfS14	nkx2-3	2	-0.538016606360352	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Homeobox	0.232268001582718	0.14	0.002	1.4319432308995e-08	0.236073337951527	0.14	0.012	1.7077144725073e-12
migrating myeloid progenitor	hpfS14	id4	4	-0.54207027961405	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	bHLH	0.217682736149629	0.151	0.007	2.58013759496134e-07	0.250374748002445	0.151	0.014	1.88326569595214e-12
migrating myeloid progenitor	hpfS14	nr1i2	1	-0.552766207294063	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	THR-like	0.20783483295272	0.14	0.007	2.29853255045794e-06	0.25198297271178	0.14	0.017	5.67777940608967e-09
migrating myeloid progenitor	hpfS14	atf4	7	-0.597662696966683	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.103374043584308	0.849	0.236	2.69537356035204e-10	0.338369373647096	0.849	0.437	1.12412341180941e-06
migrating myeloid progenitor	hpfS14	irf1	1	-0.62170380758235	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	IRF	0.205447450740023	0.108	0.002	1.42135289776941e-05	0.185285364556696	0.108	0.013	3.88233345918125e-06
migrating myeloid progenitor	hpfS14	klf10	2	-0.627555171772394	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-C2H2	0.160968875057427	0.258	0.025	1.23967706432242e-10	0.235481741840148	0.258	0.092	0.0164843947423264
migrating myeloid progenitor	hpfS14	zbtb8b	1	-0.637451192383484	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	ZBTB	0.0501368717977888	0.28	0.054	1.38640908128049e-05	0.365298297608139	0.28	0.08	6.27312857606201e-06
migrating myeloid progenitor	hpfS14	ctcf	2	-0.644166675896442	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-C2H2	0.136014457973111	0.527	0.103	2.38954587087045e-12	0.250166222409154	0.527	0.271	0.0444683982277462
migrating myeloid progenitor	hpfS14	atf6b	1	-0.658851359621275	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	TF_bZIP	0.0985535087082715	0.161	0.017	5.71249288982641e-05	0.282577081851974	0.161	0.018	1.17435390788486e-11
migrating myeloid progenitor	hpfS14	znf687	1	-0.662996923332773	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	zf-C2H2	0.159023673869605	0.172	0.015	1.47093917633854e-06	0.202097182099164	0.172	0.05	0.0453828549403294
migrating myeloid progenitor	hpfS14	dlx5	6	-0.693887554241436	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Homeobox	0.187150028475878	0.108	0.005	0.000180817994171614	0.135377043512287	0.108	0.02	0.00655535234232488
migrating myeloid progenitor	hpfS14	pura	1	-0.756256912441619	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	Others	0.112444801517508	0.366	0.039	5.01519086225294e-15	0.166555929071776	0.366	0.126	2.73349451075641e-05
migrating myeloid progenitor	hpfS14	mlx	1	-0.907794474660114	S14:migrating myeloid progenitor_S13:involuted ventral mesoderm	0.944590643274854	bHLH	0.0127726087993725	0.269	0.042	3.8380651521715e-07	0.139066023879725	0.269	0.079	9.58608502080187e-05
notoplate	hpfS14	foxa1	5	1.70957691115502	S14:notoplate_S13:neural plate posterior	0.957052441229656	Fork_head	1.49873603223003	0.664	0.052	7.56553683181578e-72	1.8787605343859	0.664	0.046	4.69287998105234e-88
notoplate	hpfS14	ferd3l	1	1.49253159798447	S14:notoplate_S13:neural plate posterior	0.957052441229656	bHLH	1.53693551042135	0.411	0.009	1.51939564381099e-68	1.66375402306631	0.411	0.005	9.68382180197372e-85
notoplate	hpfS14	foxa2	2	0.839324144956337	S14:notoplate_S13:neural plate posterior	0.957052441229656	Fork_head	1.25248125148934	0.598	0.049	8.97824693726159e-61	1.44106103630191	0.598	0.114	1.90342137814411e-40
notoplate	hpfS14	hes4	9	0.753833463283363	S14:notoplate_S13:neural plate posterior	0.957052441229656	bHLH	1.20514989406243	0.822	0.215	5.91881972741795e-34	1.42264917106651	0.822	0.341	2.23473972213076e-31
notoplate	hpfS14	foxj1	6	0.426415821468598	S14:notoplate_S13:neural plate posterior	0.957052441229656	Fork_head	1.02865617704217	0.561	0.068	5.45644524775019e-42	1.34705666322908	0.561	0.113	1.04337394181411e-33
notoplate	hpfS14	foxj1	6	0.426415821468598	S14:notoplate_S13:neural plate posterior	0.957052441229656	Fork_head	1.02865617704217	0.561	0.068	5.45644524775019e-42	1.34705666322908	0.561	0.113	1.04337394181411e-33
notoplate	hpfS14	sall1	6	0.132922880943119	S14:notoplate_S13:neural plate posterior	0.957052441229656	zf-C2H2	1.1264380028282	0.654	0.075	4.7816669443327e-52	1.00731016685381	0.654	0.289	8.39943440412767e-16
notoplate	hpfS14	hey1	3	-0.0228299783999928	S14:notoplate_S13:neural plate posterior	0.957052441229656	bHLH	0.913212319394703	0.346	0.022	1.0525402269556e-38	1.10869669968551	0.346	0.05	3.56822376762574e-25
notoplate	hpfS14	sox5	2	-0.248046582340189	S14:notoplate_S13:neural plate posterior	0.957052441229656	HMG	0.89750416847649	0.505	0.076	2.74597075201955e-30	0.944400209383847	0.505	0.237	1.06447380129071e-06
notoplate	hpfS14	foxa4	4	-0.261439545026226	S14:notoplate_S13:neural plate posterior	0.957052441229656	Fork_head	0.636861279611077	0.439	0.07	5.13193534127186e-24	1.21056909018154	0.439	0.045	9.96435619465005e-43
notoplate	hpfS14	nkx6-2	2	-0.338155297310752	S14:notoplate_S13:neural plate posterior	0.957052441229656	Homeobox	0.71086927260612	0.579	0.128	1.4283596907455e-21	1.07028647037937	0.579	0.161	5.31255889439591e-22
notoplate	hpfS14	rfx2	2	-0.589748674760265	S14:notoplate_S13:neural plate posterior	0.957052441229656	RFX	0.756998924531356	0.673	0.182	2.25955023358791e-19	0.819091024725173	0.673	0.388	2.21681302626882e-09
notoplate	hpfS14	hoxa1	1	-1.08073641793324	S14:notoplate_S13:neural plate posterior	0.957052441229656	Homeobox	0.444609914991988	0.262	0.048	6.77263517952996e-11	0.756439931775525	0.262	0.052	6.74824127182092e-12
notoplate	hpfS14	kank1	1	-1.31018452679822	S14:notoplate_S13:neural plate posterior	0.957052441229656	DM	0.481153067628351	0.196	0.01	1.57333485075979e-22	0.5332262465354	0.196	0.041	2.09478937296838e-07
notoplate	hpfS14	hes1	6	-1.50346379722203	S14:notoplate_S13:neural plate posterior	0.957052441229656	bHLH	0.347391764059088	0.374	0.105	9.48451516195052e-08	0.520025725247621	0.374	0.173	0.0154513669291803
posterior placodal area	hpfS14	pax8	3	1.00604428786916	S14:posterior placodal area_S13:placodal area	0.90077519379845	PAX	0.280439985879768	0.489	0.234	3.18337007134295e-14	1.91866304507996	0.489	0.018	2.03957097023393e-58
posterior placodal area	hpfS14	tbx1	2	0.95978410535999	S14:posterior placodal area_S13:placodal area	0.90077519379845	T-box	0.534558500023217	0.215	0.063	8.79494500232055e-15	1.18791406944669	0.215	0.02	8.69923498579189e-17
posterior placodal area	hpfS14	sox9	5	0.535762414738787	S14:posterior placodal area_S13:placodal area	0.90077519379845	HMG	0.228414436646866	0.307	0.165	4.44937293320804e-05	1.62774636107603	0.307	0.06	1.23457763781153e-20
posterior placodal area	hpfS14	hes1	6	0.530068167254303	S14:posterior placodal area_S13:placodal area	0.90077519379845	bHLH	0.49727089731935	0.268	0.061	5.44383081944514e-25	0.894328938687174	0.268	0.044	5.23820983621739e-18
posterior placodal area	hpfS14	id2	9	0.21444608677127	S14:posterior placodal area_S13:placodal area	0.90077519379845	bHLH	0.524040713632511	0.413	0.084	2.85358632613321e-45	0.532010630930499	0.413	0.19	1.28677315803656e-10
posterior placodal area	hpfS14	sox3	4	0.0616301716776169	S14:posterior placodal area_S13:placodal area	0.90077519379845	HMG	0.383050186987708	0.416	0.148	1.54591976263147e-22	0.773558885501633	0.416	0.206	1.32191474253425e-11
posterior placodal area	hpfS14	etv1	6	-0.217379379000022	S14:posterior placodal area_S13:placodal area	0.90077519379845	ETS	0.303522561652169	0.568	0.221	1.48319353152673e-24	0.732762334961513	0.568	0.321	2.89700106645466e-18
posterior placodal area	hpfS14	sall4	3	-0.505078538080373	S14:posterior placodal area_S13:placodal area	0.90077519379845	zf-C2H2	0.1869622558375	0.539	0.25	8.17065509829083e-14	0.784288525757132	0.539	0.338	3.37442050987754e-13
posterior placodal area	hpfS14	gata2	14	-0.783442608098181	S14:posterior placodal area_S13:placodal area	0.90077519379845	zf-GATA	0.0341437116360197	0.824	0.555	0.000245123986686851	0.942590695752855	0.824	0.458	7.53989915910717e-42
posterior placodal area	hpfS14	foxi2	1	-0.809213456406251	S14:posterior placodal area_S13:placodal area	0.90077519379845	Fork_head	0.186270824533101	0.169	0.042	9.17636984845923e-13	0.506895934165041	0.169	0.04	4.34344958029826e-07
posterior placodal area	hpfS14	irx3	6	-0.992621252086303	S14:posterior placodal area_S13:placodal area	0.90077519379845	Homeobox	0.114341500130593	0.136	0.057	0.00504417061640946	0.533303881334979	0.136	0.029	2.10231187858219e-05
small secretory cells	hpfS14	foxa1	5	2.98830402390994	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	Fork_head	2.51841138771141	0.946	0.084	3.04713908513545e-177	3.41165533667553	0.946	0.057	2.50209304698793e-188
small secretory cells	hpfS14	myb	4	2.04346296829801	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	MYB	1.99467152077622	0.903	0.054	5.9066312137564e-179	2.53126946143091	0.903	0.049	7.59842765335781e-179
small secretory cells	hpfS14	grhl1	3	1.51010456494074	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	CP2	1.7185602681708	0.881	0.102	5.11533000416741e-129	2.009581779419	0.881	0.201	2.48506728644604e-101
small secretory cells	hpfS14	gfi1b	1	1.2060917118544	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	1.52218710677624	0.789	0.039	5.01516040177206e-159	1.76154222043504	0.789	0.164	7.32077077843915e-90
small secretory cells	hpfS14	znf750	4	0.687094703198128	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	Others	1.18207673601964	0.492	0.016	1.18688120857456e-107	1.34426183730101	0.492	0.023	6.79973500353387e-88
small secretory cells	hpfS14	hes1	6	0.606174010011832	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	bHLH	1.11255877170063	0.632	0.051	4.83539818970287e-98	1.30005807202763	0.632	0.083	6.25649411907031e-76
small secretory cells	hpfS14	xbp1	4	0.420523400231416	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	TF_bZIP	1.05412220649482	0.708	0.116	8.10312158597644e-67	1.07081681047937	0.708	0.362	9.09946773270721e-27
small secretory cells	hpfS14	spdef	2	-0.0401967616745427	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	ETS	0.671124204260962	0.314	0.01	7.86814025588627e-67	0.80295106514286	0.314	0.018	1.09336721411209e-48
small secretory cells	hpfS14	klf11	2	-0.203844030111029	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.614780065003664	0.373	0.047	1.19351482604195e-40	0.606993632885341	0.373	0.181	1.46456722233445e-05
small secretory cells	hpfS14	myt1	6	-0.221353865104258	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2HC	0.549132442525182	0.384	0.041	8.45227143689936e-47	0.661441666980134	0.384	0.098	4.32848268447845e-22
small secretory cells	hpfS14	atf4	7	-0.275264309317353	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	TF_bZIP	0.590687980818438	0.778	0.283	2.88859684768596e-22	0.520842234144381	0.778	0.627	2.13281576306594e-07
small secretory cells	hpfS14	ovol2	3	-0.283096307936513	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.569511293320768	0.405	0.036	6.03402742397495e-57	0.534840316670336	0.405	0.145	1.60116095476486e-14
small secretory cells	hpfS14	zfp91	1	-0.449683190802907	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.438711845797376	0.427	0.061	1.41215831591447e-40	0.428264830560181	0.427	0.232	1.65921451618303e-05
small secretory cells	hpfS14	MGC145685	2	-0.544006647148046	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	MYB	0.454820492158672	0.249	0.002	1.62950867244461e-65	0.253861483773055	0.249	0.109	0.00330626971737824
